Date,Open,High,Low,Close
06/01/2020,35.21,35.9,34.27,35.44
05/29/2020,33.68,35.77,32.36,35.49
05/28/2020,32.1,34.21,31.14,33.71
05/27/2020,34.14,34.32,31.75,32.81
05/26/2020,33.79,34.81,33.38,34.35
05/22/2020,33.95,34,30.72,33.25
05/21/2020,33.53,34.66,33.26,33.92
05/20/2020,31.89,33.78,31.56,33.49
05/19/2020,32.83,33.44,31.34,32.5
05/18/2020,29.53,33.32,29.53,31.82
05/15/2020,27.64,29.92,27.24,29.43
05/14/2020,25.56,27.96,25.18,27.56
05/13/2020,25.3,26.45,24.79,25.29
05/12/2020,24.49,26.23,24.22,25.78
05/11/2020,24.49,25.58,23.67,24.14
05/08/2020,23.35,24.99,23.26,24.74
05/07/2020,24.09,26.74,22.94,23.55
05/06/2020,25.52,26.08,22.58,23.99
05/05/2020,21.24,25.49,21.13,24.56
05/04/2020,19.11,21.42,18.05,20.39
05/01/2020,19.04,20.48,18.07,19.78
04/30/2020,15.64,19.44,15.45,18.84
04/29/2020,13.35,16.78,12.67,15.06
04/28/2020,12.96,13.69,10.07,12.34
04/27/2020,16.84,16.98,11.88,12.78
04/24/2020,16.78,17.97,15.64,16.94
04/23/2020,14.2,18.26,13.35,16.5
04/22/2020,13.12,16.2,10.26,13.78
04/21/2020,14,13.86,16.74,10.01
04/20/2020,14,2.54,40.32,37.63
04/17/2020,20,20.22,17.31,18.27
04/16/2020,20.15,20.53,19.42,19.87
04/15/2020,20.72,20.89,19.2,19.87
04/14/2020,22.36,23.08,19.95,20.11
04/13/2020,24.6,24.74,22.03,22.41
04/09/2020,26.28,28.36,22.57,22.76
04/08/2020,24.3,26.45,23.74,25.09
04/07/2020,26.34,27.24,23.54,23.63
04/06/2020,26.09,28.24,25.28,26.08
04/03/2020,24.81,29.13,23.52,28.34
04/02/2020,21.22,27.39,20.76,25.32
04/01/2020,20.1,21.55,19.9,20.31
03/31/2020,20.23,21.89,20.01,20.48
03/30/2020,20.93,20.93,19.27,20.09
03/27/2020,23.29,23.44,20.88,21.51
03/26/2020,24.25,24.65,22.38,22.6
03/25/2020,24.37,25.24,22.91,24.49
03/24/2020,23.87,25.16,23.09,24.01
03/23/2020,22.52,24.07,20.8,23.36
03/20/2020,24.73,27.89,19.46,22.43
03/19/2020,22.3,27.71,21.36,25.22
03/18/2020,26.94,27.22,20.06,20.37
03/17/2020,28.69,30.3,26.63,26.95
03/16/2020,33.75,33.75,28.03,28.7
03/13/2020,33.44,33.45,31.13,31.73
03/12/2020,33.07,33.63,30.02,31.5
03/11/2020,34.62,36.35,32.56,32.98
03/10/2020,30.37,35.02,30.2,34.36
03/09/2020,32.87,34.88,27.34,31.13
03/06/2020,46.09,46.38,41.05,41.28
03/05/2020,47.13,47.57,45.65,45.9
03/04/2020,46.94,48.41,46.65,46.78
03/03/2020,47.72,48.66,46.47,47.18
03/02/2020,43.7,47.56,43.32,46.75
02/28/2020,46.49,47.03,43.9,47.09
02/27/2020,48.63,48.78,45.88,47.09
02/26/2020,50.08,50.44,48.3,48.73
02/25/2020,51.37,52.02,49.69,49.9
02/24/2020,52.6,52.64,50.45,51.43
02/21/2020,53.74,53.86,52.55,53.38
02/20/2020,53.5,54.5,53.22,53.78
02/19/2020,52.12,53.66,51.93,53.29
02/18/2020,52.1,52.2,50.88,52.05
02/14/2020,51.51,52.34,51.32,52.05
02/13/2020,51.72,51.96,50.6,51.42
02/12/2020,49.96,51.73,49.95,51.17
02/11/2020,49.61,50.69,49.58,49.94
02/10/2020,50.12,50.49,49.42,49.57
02/07/2020,51.11,51.48,50.09,50.32
02/06/2020,51.17,52.2,50.24,50.95
02/05/2020,49.51,51.88,49.47,50.75
02/04/2020,49.94,51.55,49.31,49.61
02/03/2020,51.01,51.97,49.8,50.11
01/31/2020,52.92,53.36,50.97,51.56
01/30/2020,53.09,53.2,51.66,52.14
01/29/2020,53.97,54.37,52.81,53.33
01/28/2020,52.77,54.06,52.68,53.48
01/27/2020,53.7,53.71,52.13,53.14
01/24/2020,55.69,55.95,53.85,54.19
01/23/2020,56.11,56.27,54.77,55.59
01/22/2020,58.26,58.38,56.03,56.74
01/21/2020,58.8,58.82,57.68,58.34
01/17/2020,58.59,58.98,58.27,58.54
01/16/2020,58.1,58.87,57.56,58.52
01/15/2020,58.2,58.36,57.36,57.81
01/14/2020,58.03,58.72,57.72,58.23
01/13/2020,59.04,59.27,57.91,58.08
01/10/2020,59.61,59.78,58.85,59.04
01/09/2020,59.99,60.31,58.66,59.56
01/08/2020,62.84,65.65,59.15,59.61
01/07/2020,62.91,63.15,62.11,62.7
01/06/2020,63.71,64.72,62.64,63.27
01/03/2020,61.18,64.09,61.13,63.05
01/02/2020,61.6,61.6,60.64,61.18
12/31/2019,61.68,61.88,60.63,61.06
12/30/2019,61.71,62.34,61.09,61.68
12/27/2019,61.73,61.97,61.24,61.72
12/26/2019,61.2,61.83,61.06,61.68
12/24/2019,60.63,61.16,60.47,61.11
12/23/2019,60.41,60.77,60.1,60.52
12/20/2019,61.11,61.2,60.02,60.44
12/19/2019,60.86,61.47,60.79,61.22
12/18/2019,60.55,61.18,60.32,60.93
12/17/2019,60.23,61.06,60.03,60.94
12/16/2019,59.87,60.34,59.71,60.21
12/13/2019,60.07,60.48,59.27,60.07
12/12/2019,58.88,59.65,58.75,58.76
12/11/2019,59.06,59.22,58.11,58.76
12/10/2019,58.92,59.52,58.52,59.24
12/09/2019,59.11,59.25,58.23,59.02
12/06/2019,58.32,59.85,57.7,59.2
12/05/2019,58.36,59.12,58.1,58.43
12/04/2019,56.43,58.66,56.28,58.43
12/03/2019,55.96,56.8,55.35,56.1
12/02/2019,55.47,56.67,55.42,55.96
11/29/2019,58.2,58.28,55.02,55.17
11/27/2019,58.27,58.68,57.51,58.11
11/26/2019,57.92,58.56,57.76,58.41
11/25/2019,57.92,58.15,57.21,58.01
11/22/2019,58.31,58.74,57.5,57.77
11/21/2019,57,58.67,56.6,58.58
11/20/2019,55.16,57.25,54.76,57.11
11/19/2019,56.9,57.11,55.04,55.21
11/18/2019,57.88,58.09,56.55,57.05
11/15/2019,56.91,57.97,56.43,57.72
11/14/2019,57.39,57.79,56.63,56.77
11/13/2019,56.79,57.53,56.2,57.12
11/12/2019,56.89,57.55,56.54,56.8
11/11/2019,57.4,57.4,56.25,56.86
11/08/2019,57.08,57.48,55.76,57.24
11/07/2019,56.35,57.88,56.27,57.15
11/06/2019,57.26,57.85,56.11,56.35
11/05/2019,56.56,57.5,56.3,57.23
11/04/2019,56.41,57.43,55.83,56.54
11/01/2019,54.15,56.33,54.07,56.2
10/31/2019,54.9,55.59,53.71,54.18
10/30/2019,55.53,55.73,54.42,55.06
10/29/2019,55.8,55.91,54.61,55.54
10/28/2019,56.65,56.92,55.58,55.81
10/25/2019,56.07,56.74,55.6,56.66
10/24/2019,55.9,56.51,55.41,56.23
10/23/2019,54.3,56.07,53.62,55.97
10/22/2019,53.39,54.62,53.1,54.16
10/21/2019,53.71,54.03,52.71,53.31
10/18/2019,54.09,54.62,53.35,53.78
10/17/2019,52.99,54.16,52.62,53.93
10/16/2019,52.92,53.74,52.51,53.36
10/15/2019,53.51,53.79,52.39,52.81
10/14/2019,54.9,54.9,52.77,53.59
10/11/2019,53.88,54.93,53.64,54.7
10/10/2019,52.69,53.97,51.38,53.55
10/09/2019,52.57,53.74,52.31,52.59
10/08/2019,52.81,53.27,51.81,52.63
10/07/2019,52.69,54.06,52.59,52.75
10/04/2019,52.29,53.35,52.04,52.81
10/03/2019,52.47,52.91,50.99,52.45
10/02/2019,54,54.42,52.17,52.64
10/01/2019,54.28,54.84,53.05,53.62
09/30/2019,56.54,56.57,53.98,54.07
09/27/2019,56.51,56.76,54.75,55.91
09/26/2019,56.69,56.84,55.41,56.41
09/25/2019,56.7,57.02,55.55,56.49
09/24/2019,58.44,58.49,56.69,57.29
09/23/2019,59.25,59.39,57.37,58.64
09/20/2019,58.65,59.1,57.79,58.09
09/19/2019,58.2,59.54,58.01,58.13
09/18/2019,58.81,59.43,57.67,58.11
09/17/2019,61.96,62.59,58.46,59.34
09/16/2019,61.48,63.38,58.77,62.9
09/13/2019,55.15,55.68,54.44,54.85
09/12/2019,55.93,56.34,54,55.09
09/11/2019,57.89,58.3,55.61,55.75
09/10/2019,58.03,58.76,57.2,57.4
09/09/2019,56.8,58.16,56.58,57.85
09/06/2019,56.19,56.95,54.83,56.52
09/05/2019,55.95,57.76,55.75,56.3
09/04/2019,53.92,56.58,53.84,56.26
09/03/2019,54.8,55.04,52.84,53.94
09/02/2019,55.1,55.24,54.34,55.1
08/30/2019,56.63,56.72,54.55,55.1
08/29/2019,55.88,56.89,55.43,56.71
08/28/2019,55.71,56.75,55.34,55.78
08/27/2019,53.76,55.72,53.69,54.93
08/26/2019,53.25,55.26,52.96,53.64
08/23/2019,55.35,55.6,53.24,54.17
08/22/2019,55.94,56.46,54.85,55.35
08/21/2019,56.05,57.13,55.55,55.68
08/20/2019,56.1,56.6,55.28,56.34
08/19/2019,54.96,56.41,54.84,56.21
08/16/2019,54.74,55.67,54.26,54.87
08/15/2019,54.9,55.33,53.77,54.47
08/14/2019,56.74,56.85,53.97,55.23
08/13/2019,54.73,57.47,54.21,57.1
08/12/2019,54.32,55.18,53.54,54.93
08/09/2019,52.88,54.92,52.37,54.5
08/08/2019,52.33,53.06,51.94,52.54
08/07/2019,53.42,53.77,50.52,51.09
08/06/2019,54.95,55.42,53.29,53.63
08/05/2019,55.38,55.61,54.22,54.69
08/02/2019,54.54,56.05,54.15,55.66
08/01/2019,57.85,57.99,56.31,53.95
07/31/2019,58.34,58.82,57.81,58.58
07/30/2019,57.07,58.47,56.96,58.05
07/29/2019,56.2,57.1,55.81,56.87
07/26/2019,55.93,56.57,55.68,56.2
07/25/2019,55.9,56.99,55.81,56.02
07/24/2019,57.23,57.64,55.33,55.88
07/23/2019,56.17,57.47,55.74,56.77
07/22/2019,56.22,56.84,55.72,56.22
07/19/2019,55.72,56.36,54.99,55.63
07/18/2019,56.6,57.32,54.72,55.3
07/17/2019,57.52,58.36,56.21,56.78
07/16/2019,59.26,60.06,57.07,57.62
07/15/2019,60.25,60.92,59.2,59.58
07/12/2019,60.46,60.74,59.93,60.21
07/11/2019,60.44,60.94,60.14,60.2
07/10/2019,58.4,60.53,58.35,60.43
07/09/2019,57.56,59.1,57.29,57.83
07/08/2019,57.77,58.46,57.3,57.66
07/05/2019,56.75,57.82,56.29,57.51
07/04/2019,57.34,57.34,56.47,57.34
07/03/2019,56.49,57.48,56.04,57.34
07/02/2019,59.14,59.43,56.09,56.25
07/01/2019,59.27,60.28,58.34,59.09
06/28/2019,59.22,59.8,57.75,58.47
06/27/2019,59.27,59.73,58.61,59.43
06/26/2019,58.84,59.93,58.65,59.38
06/25/2019,57.74,58.84,57.2,57.83
06/24/2019,57.72,58.22,56.75,57.9
06/21/2019,57.26,57.98,56.66,57.43
06/20/2019,54.12,57.02,54.11,56.65
06/19/2019,54.09,54.42,53.28,53.76
06/18/2019,51.95,54.31,51.5,53.9
06/17/2019,52.5,52.74,51.58,51.93
06/14/2019,52.18,52.98,51.7,52.51
06/13/2019,51.07,53.45,50.92,52.28
06/12/2019,53.04,53.05,50.72,51.14
06/11/2019,53.43,54.04,52.91,53.27
06/10/2019,54.24,54.84,53.05,53.26
06/07/2019,53.1,54.32,52.62,53.99
06/06/2019,51.66,53.3,51.17,52.59
06/05/2019,52.86,53.41,50.6,51.68
06/04/2019,52.89,53.78,52.43,53.48
06/03/2019,53.42,54.63,52.11,53.25
05/31/2019,56.46,56.61,53.05,53.5
05/30/2019,59.12,59.7,56.33,56.59
05/29/2019,59.07,59.14,56.88,58.81
05/28/2019,59.23,59.57,58.62,59.14
05/27/2019,58.63,59.27,58.13,58.63
05/24/2019,58.21,59.1,57.5,58.63
05/23/2019,61.31,61.41,57.33,57.91
05/22/2019,62.95,63,61.03,61.42
05/21/2019,63.22,63.6,62.75,62.99
05/20/2019,62.93,63.81,62.45,63.1
05/17/2019,63.12,63.64,62.52,62.76
05/16/2019,62.12,63.48,62.08,62.87
05/15/2019,61.37,62.34,60.85,62.02
05/14/2019,60.86,62.11,60.69,61.78
05/13/2019,61.65,63.33,60.64,61.04
05/10/2019,61.64,62.49,61.42,61.66
05/09/2019,62.02,62.21,60.92,61.7
05/08/2019,61.44,62.37,61.07,62.12
05/07/2019,62.17,62.49,60.66,61.4
05/06/2019,61.43,62.95,60.04,62.25
05/03/2019,61.55,62.52,61.3,61.94
05/02/2019,63.61,63.68,60.95,61.81
05/01/2019,63.4,63.93,62.77,63.6
04/30/2019,63.58,64.75,63.3,63.91
04/29/2019,62.95,63.69,62.46,63.5
04/26/2019,65.13,65.18,62.28,63.3
04/25/2019,65.81,66.28,64.9,65.21
04/24/2019,66.17,66.43,65.66,65.89
04/23/2019,65.75,66.6,65.58,66.3
04/22/2019,64,65.92,64,65.7
04/18/2019,63.75,64.16,63.46,64
04/17/2019,64.32,64.61,63.66,63.76
04/16/2019,63.57,64.37,62.99,64.05
04/15/2019,63.76,63.84,63.03,63.4
04/12/2019,63.71,64.65,63.66,63.89
04/11/2019,64.48,64.49,63.31,63.58
04/10/2019,64.22,64.7,64.05,64.61
04/09/2019,64.4,64.79,63.68,63.98
04/08/2019,63.33,64.48,63.13,64.4
04/05/2019,62.18,63.34,61.82,63.08
04/04/2019,62.5,62.77,61.89,62.1
04/03/2019,62.64,62.99,62.05,62.46
04/02/2019,61.81,62.75,61.6,62.58
04/01/2019,60.24,61.8,60.13,61.59
03/29/2019,59.53,60.73,59.41,60.14
03/28/2019,59.4,59.56,58.2,59.3
03/27/2019,60.03,60.22,58.81,59.41
03/26/2019,59.12,60.38,59.04,59.94
03/25/2019,58.98,59.35,58.17,58.82
03/22/2019,59.87,60.07,58.28,59.04
03/21/2019,59.99,60.39,59.66,59.98
03/20/2019,59.02,60.12,58.39,59.83
03/19/2019,59.01,59.57,58.62,59.03
03/18/2019,58.45,59.23,58.05,59.09
03/15/2019,58.51,58.95,57.74,58.52
03/14/2019,58.35,58.74,58,58.61
03/13/2019,57.09,58.48,57.01,58.26
03/12/2019,56.76,57.55,56.74,56.87
03/11/2019,56.07,57.01,55.96,56.79
03/08/2019,56.43,56.51,54.52,56.07
03/07/2019,56.2,56.99,56.08,56.66
03/06/2019,56.28,56.4,55.42,56.22
03/05/2019,56.45,57.19,56.09,56.56
03/04/2019,55.83,57,55.81,56.59
03/01/2019,57.22,57.88,55.57,55.8
02/28/2019,57,57.43,56.43,57.22
02/27/2019,55.95,57.39,55.72,56.94
02/26/2019,55.46,56.08,55.02,55.5
02/25/2019,57.17,57.53,55.08,55.48
02/22/2019,56.84,57.81,56.71,57.26
02/21/2019,57.24,57.61,56.64,56.96
02/20/2019,55.94,57.55,55.48,56.92
02/19/2019,56.06,56.24,55.29,56.09
