Date,Open,High,Low,Close,Adj Close,Volume
2019-05-06,0.022443,0.022491,0.022088,0.022450,0.022450,0
2019-05-07,0.022378,0.022404,0.022243,0.022379,0.022379,0
2019-05-08,0.022090,0.022259,0.022081,0.022094,0.022094,0
2019-05-09,0.022186,0.022194,0.021876,0.022190,0.022190,0
2019-05-10,0.022110,0.022360,0.022097,0.022114,0.022114,0
2019-05-13,0.022316,0.022321,0.021925,0.022318,0.022318,0
2019-05-14,0.022151,0.022299,0.022123,0.022150,0.022150,0
2019-05-15,0.022254,0.022260,0.021930,0.022254,0.022254,0
2019-05-16,0.022234,0.022311,0.022189,0.022237,0.022237,0
2019-05-17,0.022351,0.022356,0.022146,0.022349,0.022349,0
2019-05-20,0.022378,0.022384,0.022003,0.022241,0.022241,0
2019-05-21,0.022132,0.022399,0.022128,0.022131,0.022131,0
2019-05-22,null,null,null,null,null,null
2019-05-23,0.022292,0.022349,0.022085,0.022291,0.022291,0
2019-05-24,0.022188,0.022276,0.022170,0.022186,0.022186,0
2019-05-27,0.022230,0.022313,0.022222,0.022236,0.022236,0
2019-05-28,0.022250,0.022354,0.022244,0.022249,0.022249,0
2019-05-29,0.022387,0.022535,0.022360,0.022389,0.022389,0
2019-05-30,0.022504,0.022584,0.022405,0.022506,0.022506,0
2019-05-31,0.022447,0.022452,0.022212,0.022445,0.022445,0
2019-06-03,0.022326,0.022381,0.022239,0.022501,0.022501,0
2019-06-04,0.022298,0.022399,0.022282,0.022295,0.022295,0
2019-06-05,0.022384,0.022422,0.022273,0.022384,0.022384,0
2019-06-06,0.022268,0.022326,0.022165,0.022269,0.022269,0
2019-06-07,0.022279,0.022374,0.022262,0.022281,0.022281,0
2019-06-10,0.022423,0.022434,0.022199,0.022277,0.022277,0
2019-06-11,0.022291,0.022385,0.022278,0.022289,0.022289,0
2019-06-12,0.022382,0.022886,0.022378,0.022381,0.022381,0
2019-06-13,0.022896,0.023057,0.022846,0.022896,0.022896,0
2019-06-14,0.022983,0.022988,0.022774,0.022986,0.022986,0
2019-06-17,0.022885,0.022936,0.022729,0.022923,0.022923,0
2019-06-18,0.022738,0.023045,0.022731,0.022735,0.022735,0
2019-06-19,0.023023,0.023057,0.022885,0.023020,0.023020,0
2019-06-20,0.023077,0.023081,0.023070,0.023076,0.023076,0
2019-06-21,0.023077,0.023391,0.023050,0.023078,0.023078,0
2019-06-24,0.023403,0.023559,0.023304,0.023406,0.023406,0
2019-06-25,0.023578,0.023723,0.023441,0.023578,0.023578,0
2019-06-26,0.023606,0.023649,0.023287,0.023604,0.023604,0
2019-06-27,0.023432,0.023464,0.023245,0.023432,0.023432,0
2019-06-28,0.023418,0.023627,0.023381,0.023421,0.023421,0
2019-07-01,0.023413,0.023855,0.023335,0.023524,0.023524,0
2019-07-02,0.023612,0.023621,0.023441,0.023609,0.023609,0
2019-07-03,0.023723,0.023818,0.023685,0.023720,0.023720,0
2019-07-04,0.023790,0.024027,0.023787,0.023791,0.023791,0
2019-07-05,0.023828,0.023960,0.023690,0.023958,0.023958,0
2019-07-08,0.023920,0.023929,0.023867,0.023928,0.023928,0
2019-07-09,0.023923,0.023930,0.023918,0.023923,0.023923,0
2019-07-10,0.023931,0.024062,0.023765,0.023923,0.023923,0
2019-07-11,0.024052,0.024052,0.023882,0.023900,0.023900,0
2019-07-12,0.023981,0.024047,0.023954,0.023983,0.023983,0
2019-07-15,0.024048,0.024060,0.023854,0.024048,0.024048,0
2019-07-16,0.023585,0.023722,0.023421,0.023583,0.023583,0
2019-07-17,0.023432,0.023535,0.023427,0.023432,0.023432,0
2019-07-18,0.023533,0.023671,0.023526,0.023532,0.023532,0
2019-07-19,0.023608,0.023631,0.023531,0.023607,0.023607,0
2019-07-22,0.023563,0.023724,0.023518,0.023563,0.023563,0
2019-07-23,0.023555,0.023607,0.023431,0.023557,0.023557,0
2019-07-24,0.023470,0.023482,0.023305,0.023469,0.023469,0
2019-07-25,0.023354,0.023407,0.023128,0.023352,0.023352,0
2019-07-26,0.023079,0.023194,0.023073,0.023080,0.023080,0
2019-07-29,0.023076,0.023130,0.022804,0.023116,0.023116,0
2019-07-30,0.022862,0.022866,0.022770,0.022861,0.022861,0
2019-07-31,0.022798,0.022856,0.022783,0.022799,0.022799,0
2019-08-01,0.022824,0.022828,0.022536,0.022823,0.022823,0
2019-08-02,0.022579,0.022585,0.022332,0.022576,0.022576,0
2019-08-05,0.022428,0.022525,0.022002,0.022432,0.022432,0
2019-08-06,0.022029,0.022142,0.022015,0.022026,0.022026,0
2019-08-07,0.022091,0.022103,0.021847,0.022091,0.022091,0
2019-08-08,0.021975,0.022082,0.021970,0.021974,0.021974,0
2019-08-09,0.022141,0.022146,0.021996,0.022141,0.022141,0
2019-08-12,0.022175,0.022185,0.022078,0.022118,0.022118,0
2019-08-13,0.018871,0.018898,0.017036,0.018322,0.018322,0
2019-08-14,0.017997,0.017997,0.016836,0.017995,0.017995,0
2019-08-15,0.016602,0.018520,0.016590,0.016601,0.016601,0
2019-08-16,0.017469,0.018126,0.017320,0.017469,0.017469,0
2019-08-19,0.018241,0.018251,0.018233,0.018243,0.018243,0
2019-08-20,0.018236,0.018435,0.017939,0.018238,0.018238,0
2019-08-21,0.018276,0.018520,0.018145,0.018273,0.018273,0
2019-08-22,0.018184,0.018333,0.018153,0.018183,0.018183,0
2019-08-23,0.018148,0.018305,0.017994,0.018148,0.018148,0
2019-08-26,0.018292,0.018292,0.018049,0.018292,0.018292,0
2019-08-27,0.018083,0.018184,0.017858,0.018082,0.018082,0
2019-08-28,0.017770,0.017859,0.016949,0.017770,0.017770,0
2019-08-29,0.017258,0.017429,0.016673,0.017258,0.017258,0
2019-08-30,0.017279,0.017315,0.016831,0.017279,0.017279,0
2019-09-02,0.016807,0.017703,0.016528,0.016812,0.016812,0
2019-09-03,0.017168,0.018352,0.017166,0.017172,0.017172,0
2019-09-04,0.017881,0.018184,0.017854,0.017878,0.017878,0
2019-09-05,0.017880,0.017909,0.017827,0.017881,0.017881,0
2019-09-06,0.017844,0.018020,0.017844,0.017853,0.017853,0
2019-09-09,0.017857,0.018351,0.017850,0.017856,0.017856,0
2019-09-10,0.017854,0.018021,0.017818,0.017853,0.017853,0
2019-09-11,0.017871,0.018022,0.017816,0.017869,0.017869,0
2019-09-12,0.017803,0.017835,0.017762,0.017803,0.017803,0
2019-09-13,0.017824,0.017940,0.017796,0.017822,0.017822,0
2019-09-16,0.017817,0.017899,0.017764,0.017848,0.017848,0
2019-09-17,0.017778,0.017796,0.017624,0.017774,0.017774,0
2019-09-18,0.017703,0.017721,0.017623,0.017705,0.017705,0
2019-09-19,0.017701,0.017736,0.017622,0.017719,0.017719,0
2019-09-20,0.017701,0.017720,0.017622,0.017703,0.017703,0
2019-09-23,0.017684,0.017697,0.017560,0.017646,0.017646,0
2019-09-24,0.017685,0.017688,0.017551,0.017570,0.017570,0
2019-09-25,0.017586,0.017634,0.017534,0.017586,0.017586,0
2019-09-26,0.017537,0.017623,0.017469,0.017550,0.017550,0
2019-09-27,0.017493,0.017557,0.017440,0.017493,0.017493,0
2019-09-30,0.017518,0.017519,0.017363,0.017520,0.017520,0
2019-10-01,0.017364,0.017472,0.017318,0.017364,0.017364,0
2019-10-02,0.017441,0.017451,0.017259,0.017440,0.017440,0
2019-10-03,0.017294,0.017436,0.017290,0.017295,0.017295,0
2019-10-04,0.017342,0.017350,0.017286,0.017345,0.017345,0
2019-10-07,0.017333,0.017369,0.017268,0.017331,0.017331,0
2019-10-08,0.017291,0.017358,0.017286,0.017292,0.017292,0
2019-10-09,0.017269,0.017353,0.017251,0.017290,0.017290,0
2019-10-10,0.017320,0.017343,0.017229,0.017312,0.017312,0
2019-10-11,0.017314,0.017319,0.017214,0.017268,0.017268,0
2019-10-14,0.017232,0.017286,0.017226,0.017275,0.017275,0
2019-10-15,0.017227,0.017343,0.017107,0.017230,0.017230,0
2019-10-16,0.017281,0.017323,0.017136,0.017161,0.017161,0
2019-10-17,0.017316,0.017326,0.017139,0.017317,0.017317,0
2019-10-18,0.017176,0.017196,0.017109,0.017174,0.017174,0
2019-10-21,0.017140,0.017240,0.017062,0.017139,0.017139,0
2019-10-22,0.017163,0.017165,0.017039,0.017123,0.017123,0
2019-10-23,0.017044,0.017072,0.016959,0.017044,0.017044,0
2019-10-24,0.016973,0.017104,0.016830,0.016973,0.016973,0
2019-10-25,0.016791,0.016804,0.016668,0.016792,0.016792,0
2019-10-28,0.016697,0.017025,0.016680,0.016695,0.016695,0
2019-10-29,0.016831,0.016875,0.016801,0.016833,0.016833,0
2019-10-30,0.016834,0.016891,0.016762,0.016835,0.016835,0
2019-10-31,0.016773,0.016778,0.016721,0.016771,0.016771,0
2019-11-01,0.016788,0.016799,0.016724,0.016789,0.016789,0
2019-11-04,0.016765,0.016835,0.016708,0.016768,0.016768,0
2019-11-05,0.016766,0.016783,0.016731,0.016767,0.016767,0
2019-11-06,0.016763,0.016781,0.016758,0.016764,0.016764,0
2019-11-07,0.016764,0.016789,0.016725,0.016765,0.016765,0
2019-11-08,0.016780,0.016819,0.016733,0.016779,0.016779,0
2019-11-11,0.016811,0.016844,0.016766,0.016812,0.016812,0
2019-11-12,0.016781,0.016840,0.016716,0.016781,0.016781,0
2019-11-13,0.016773,0.016789,0.016724,0.016775,0.016775,0
2019-11-14,0.016761,0.016789,0.016730,0.016761,0.016761,0
2019-11-15,0.016778,0.016835,0.016723,0.016778,0.016778,0
2019-11-18,0.016831,0.016847,0.016775,0.016831,0.016831,0
2019-11-19,0.016828,0.016847,0.016738,0.016825,0.016825,0
2019-11-20,0.016770,0.016846,0.016739,0.016769,0.016769,0
2019-11-21,0.016763,0.016819,0.016709,0.016761,0.016761,0
2019-11-22,0.016739,0.016777,0.016704,0.016738,0.016738,0
2019-11-25,0.016731,0.016778,0.016689,0.016730,0.016730,0
2019-11-26,0.016766,0.016788,0.016724,0.016766,0.016766,0
2019-11-27,0.016715,0.016789,0.016687,0.016716,0.016716,0
2019-11-28,0.016693,0.016736,0.016688,0.016690,0.016690,0
2019-11-29,0.016729,0.016756,0.016686,0.016730,0.016730,0
2019-12-02,0.016782,0.016788,0.016670,0.016784,0.016784,0
2019-12-03,0.016702,0.016808,0.016675,0.016700,0.016700,0
2019-12-04,0.016713,0.016746,0.016682,0.016713,0.016713,0
2019-12-05,0.016718,0.016725,0.016674,0.016718,0.016718,0
2019-12-06,0.016677,0.016759,0.016672,0.016679,0.016679,0
2019-12-09,0.016696,0.016721,0.016636,0.016697,0.016697,0
2019-12-10,0.016692,0.016707,0.016608,0.016692,0.016692,0
2019-12-11,0.016739,0.016744,0.016704,0.016740,0.016740,0
2019-12-12,0.016739,0.016844,0.016706,0.016739,0.016739,0
2019-12-13,0.016738,0.016822,0.016709,0.016736,0.016736,0
2019-12-16,0.016738,0.016767,0.016680,0.016739,0.016739,0
2019-12-17,0.016739,0.016762,0.016693,0.016740,0.016740,0
2019-12-18,0.016741,0.016757,0.016696,0.016741,0.016741,0
2019-12-19,0.016732,0.016757,0.016685,0.016732,0.016732,0
2019-12-20,0.016739,0.016763,0.016693,0.016739,0.016739,0
2019-12-23,0.016746,0.016761,0.016690,0.016745,0.016745,0
2019-12-24,0.016687,0.016780,0.016676,0.016688,0.016688,0
2019-12-25,0.016755,0.016761,0.016709,0.016755,0.016755,0
2019-12-26,0.016738,0.016756,0.016714,0.016738,0.016738,0
2019-12-27,0.016748,0.016780,0.016682,0.016747,0.016747,0
2019-12-30,0.016725,0.016835,0.016675,0.016727,0.016727,0
2019-12-31,0.016702,0.016727,0.016694,0.016699,0.016699,0
2020-01-01,0.016715,0.016715,0.016620,0.016715,0.016715,0
2020-01-02,0.016707,0.016738,0.016679,0.016706,0.016706,0
2020-01-03,0.016725,0.016744,0.016697,0.016723,0.016723,0
2020-01-06,0.016746,0.016804,0.016706,0.016747,0.016747,0
2020-01-07,0.016743,0.016749,0.016711,0.016743,0.016743,0
2020-01-08,0.016741,0.016758,0.016700,0.016737,0.016737,0
2020-01-09,0.016719,0.016744,0.016713,0.016719,0.016719,0
2020-01-10,0.016741,0.016761,0.016695,0.016746,0.016746,0
2020-01-13,0.016794,0.016817,0.016686,0.016795,0.016795,0
2020-01-14,0.016685,0.016786,0.016645,0.016684,0.016684,0
2020-01-15,0.016671,0.016702,0.016651,0.016672,0.016672,0
2020-01-16,0.016702,0.016708,0.016659,0.016703,0.016703,0
2020-01-17,0.016698,0.016721,0.016656,0.016698,0.016698,0
2020-01-20,0.016674,0.016702,0.016645,0.016673,0.016673,0
2020-01-21,0.016669,0.016696,0.016637,0.016669,0.016669,0
2020-01-22,0.016640,0.016702,0.016630,0.016641,0.016641,0
2020-01-23,0.016671,0.016701,0.016637,0.016671,0.016671,0
2020-01-24,0.016669,0.016685,0.016633,0.016669,0.016669,0
2020-01-27,0.016664,0.016687,0.016624,0.016664,0.016664,0
2020-01-28,0.016644,0.016684,0.016614,0.016645,0.016645,0
2020-01-29,0.016641,0.016684,0.016598,0.016641,0.016641,0
2020-01-30,0.016622,0.016682,0.016595,0.016623,0.016623,0
2020-01-31,0.016621,0.016629,0.016573,0.016621,0.016621,0
2020-02-03,0.016585,0.016718,0.016539,0.016586,0.016586,0
2020-02-04,0.016554,0.016624,0.016504,0.016553,0.016553,0
2020-02-05,0.016527,0.016551,0.016503,0.016526,0.016526,0
2020-02-06,0.016522,0.016536,0.016475,0.016520,0.016520,0
2020-02-07,0.016502,0.016521,0.016454,0.016503,0.016503,0
2020-02-10,0.016480,0.016530,0.016398,0.016482,0.016482,0
2020-02-11,0.016421,0.016441,0.016358,0.016422,0.016422,0
2020-02-12,0.016377,0.016398,0.016329,0.016377,0.016377,0
2020-02-13,0.016360,0.016372,0.016286,0.016359,0.016359,0
2020-02-14,0.016310,0.016341,0.016271,0.016312,0.016312,0
2020-02-17,0.016310,0.016336,0.016220,0.016310,0.016310,0
2020-02-18,0.016250,0.016297,0.016212,0.016249,0.016249,0
2020-02-19,0.016243,0.016248,0.016197,0.016240,0.016240,0
2020-02-20,0.016219,0.016275,0.016181,0.016220,0.016220,0
2020-02-21,0.016192,0.016233,0.016172,0.016194,0.016194,0
2020-02-24,0.016181,0.016246,0.016160,0.016179,0.016179,0
2020-02-25,0.016197,0.016264,0.016191,0.016197,0.016197,0
2020-02-26,0.016190,0.016271,0.016103,0.016189,0.016189,0
2020-02-27,0.016126,0.016145,0.016062,0.016126,0.016126,0
2020-02-28,0.016114,0.016207,0.016072,0.016111,0.016111,0
2020-03-02,0.016133,0.016235,0.016061,0.016131,0.016131,0
2020-03-03,0.016084,0.016114,0.016046,0.016083,0.016083,0
2020-03-04,0.016072,0.016180,0.016032,0.016074,0.016074,0
2020-03-05,0.016035,0.016075,0.016018,0.016037,0.016037,0
2020-03-06,0.016043,0.016142,0.016000,0.016044,0.016044,0
2020-03-09,0.016018,0.016300,0.015987,0.016162,0.016162,0
2020-03-10,0.016013,0.016021,0.015974,0.016016,0.016016,0
2020-03-11,0.015990,0.016026,0.015951,0.015989,0.015989,0
2020-03-12,0.015979,0.016021,0.015916,0.015982,0.015982,0
2020-03-13,0.015947,0.015968,0.015895,0.015949,0.015949,0
2020-03-16,0.015968,0.015986,0.015865,0.015968,0.015968,0
2020-03-17,0.015885,0.015915,0.015829,0.015887,0.015887,0
2020-03-18,0.015847,0.015884,0.015786,0.015851,0.015851,0
2020-03-19,0.015813,0.015831,0.015730,0.015810,0.015810,0
2020-03-20,0.015760,0.015805,0.015676,0.015753,0.015753,0
2020-03-23,0.015672,0.015856,0.015630,0.015680,0.015680,0
2020-03-24,0.015706,0.015710,0.015651,0.015707,0.015707,0
2020-03-25,0.015704,0.015711,0.015611,0.015703,0.015703,0
2020-03-26,0.015631,0.015638,0.015566,0.015635,0.015635,0
2020-03-27,0.015591,0.015606,0.015522,0.015595,0.015595,0
2020-03-30,0.015542,0.015564,0.015445,0.015543,0.015543,0
2020-03-31,0.015532,0.015556,0.015523,0.015534,0.015534,0
2020-04-01,0.015548,0.015667,0.015494,0.015549,0.015549,0
2020-04-02,0.015518,0.015522,0.015449,0.015521,0.015521,0
2020-04-03,0.015483,0.015499,0.015407,0.015482,0.015482,0
2020-04-06,0.015402,0.015548,0.015385,0.015402,0.015402,0
2020-04-07,0.015404,0.015415,0.015367,0.015404,0.015404,0
2020-04-08,0.015390,0.015410,0.015345,0.015388,0.015388,0
2020-04-09,0.015366,0.015411,0.015362,0.015368,0.015368,0
2020-04-10,0.015368,0.015517,0.015359,0.015366,0.015366,0
2020-04-13,0.015471,0.015537,0.015418,0.015471,0.015471,0
2020-04-14,0.015470,0.015513,0.015264,0.015472,0.015472,0
2020-04-15,0.015285,0.015389,0.015237,0.015287,0.015287,0
2020-04-16,0.015250,0.015274,0.015209,0.015252,0.015252,0
2020-04-17,0.015226,0.015246,0.015184,0.015224,0.015224,0
2020-04-20,0.015265,0.015293,0.015152,0.015268,0.015268,0
2020-04-21,0.015166,0.015206,0.015127,0.015167,0.015167,0
2020-04-22,0.015145,0.015149,0.015097,0.015144,0.015144,0
2020-04-23,0.015103,0.015147,0.015076,0.015104,0.015104,0
2020-04-24,0.015091,0.015146,0.015051,0.015093,0.015093,0
2020-04-27,0.015069,0.015211,0.015028,0.015069,0.015069,0
2020-04-28,0.015053,0.015065,0.015004,0.015044,0.015044,0
2020-04-29,0.015020,0.015042,0.014978,0.015018,0.015018,0
2020-04-30,0.014995,0.015048,0.014960,0.014998,0.014998,0
2020-05-01,0.014963,0.015060,0.014951,0.014964,0.014964,0
2020-05-04,0.014984,0.015124,0.014939,0.014984,0.014984,0
2020-05-05,0.014956,0.015000,0.014922,0.014957,0.014957,0
2020-05-06,0.014938,0.014975,0.014902,0.014938,0.014938,0
2020-05-07,0.014905,0.014934,0.014882,0.014904,0.014904,0
2020-05-08,0.014919,0.015014,0.014861,0.014918,0.014918,0
2020-05-11,0.014861,0.014944,0.014842,0.014864,0.014864,0
2020-05-12,0.014844,0.014865,0.014823,0.014841,0.014841,0
2020-05-13,0.014836,0.014889,0.014802,0.014837,0.014837,0
2020-05-14,0.014818,0.014824,0.014783,0.014818,0.014818,0
2020-05-15,0.014798,0.014856,0.014763,0.014798,0.014798,0
2020-05-18,0.014782,0.014835,0.014743,0.014780,0.014780,0
2020-05-19,0.014746,0.014782,0.014723,0.014745,0.014745,0
2020-05-20,0.014725,0.014734,0.014704,0.014725,0.014725,0
2020-05-21,0.014726,0.014727,0.014685,0.014724,0.014724,0
2020-05-22,0.014704,0.014719,0.014663,0.014702,0.014702,0
2020-05-25,0.014677,0.014717,0.014665,0.014677,0.014677,0
2020-05-26,0.014670,0.014712,0.014644,0.014671,0.014671,0
2020-05-27,0.014660,0.014710,0.014628,0.014661,0.014661,0
2020-05-28,0.014639,0.014710,0.014608,0.014642,0.014642,0
2020-05-29,0.014707,0.014747,0.014589,0.014709,0.014709,0
2020-06-01,0.014628,0.014749,0.014569,0.014631,0.014631,0
2020-06-02,0.014585,0.014655,0.014550,0.014582,0.014582,0
2020-06-03,0.014570,0.014633,0.014524,0.014570,0.014570,0
2020-06-04,0.014548,0.014611,0.014511,0.014547,0.014547,0
2020-06-05,0.014529,0.014548,0.014492,0.014528,0.014528,0
2020-06-08,0.014544,0.014549,0.014474,0.014547,0.014547,0
2020-06-09,0.014488,0.014559,0.014454,0.014489,0.014489,0
2020-06-10,0.014470,0.014578,0.014438,0.014473,0.014473,0
2020-06-11,0.014441,0.014516,0.014424,0.014443,0.014443,0
2020-06-12,0.014429,0.014439,0.014411,0.014429,0.014429,0
2020-06-15,0.014409,0.014441,0.014349,0.014407,0.014407,0
2020-06-16,0.014424,0.014540,0.014359,0.014423,0.014423,0
2020-06-17,0.014363,0.014379,0.014348,0.014365,0.014365,0
2020-06-18,0.014363,0.014378,0.014337,0.014364,0.014364,0
2020-06-19,0.014352,0.014359,0.014311,0.014352,0.014352,0
2020-06-22,0.014339,0.014368,0.014289,0.014341,0.014341,0
2020-06-23,0.014299,0.014422,0.014278,0.014302,0.014302,0
2020-06-24,0.014278,0.014347,0.014264,0.014277,0.014277,0
2020-06-25,0.014270,0.014284,0.014229,0.014269,0.014269,0
2020-06-26,0.014255,0.014295,0.014239,0.014252,0.014252,0
2020-06-29,0.014262,0.014310,0.014202,0.014261,0.014261,0
2020-06-30,0.014215,0.014221,0.014191,0.014215,0.014215,0
2020-07-01,0.014205,0.014267,0.014178,0.014206,0.014206,0
2020-07-02,0.014184,0.014267,0.014161,0.014184,0.014184,0
2020-07-03,0.014169,0.014174,0.014146,0.014169,0.014169,0
2020-07-06,0.014156,0.014257,0.014119,0.014156,0.014156,0
2020-07-07,0.014132,0.014211,0.014107,0.014135,0.014135,0
2020-07-08,0.014111,0.014140,0.014095,0.014110,0.014110,0
2020-07-09,0.014109,0.014192,0.014101,0.014109,0.014109,0
2020-07-10,0.014110,0.014119,0.014104,0.014110,0.014110,0
2020-07-13,0.014130,0.014175,0.014036,0.014131,0.014131,0
2020-07-14,0.014052,0.014146,0.014024,0.014051,0.014051,0
2020-07-15,0.014042,0.014117,0.014013,0.014042,0.014042,0
2020-07-16,0.014028,0.014037,0.013999,0.014029,0.014029,0
2020-07-17,0.014016,0.014021,0.013989,0.014017,0.014017,0
2020-07-20,0.014006,0.014071,0.013953,0.014009,0.014009,0
2020-07-21,0.013965,0.013979,0.013940,0.013967,0.013967,0
2020-07-22,0.013944,0.013951,0.013931,0.013943,0.013943,0
2020-07-23,0.013944,0.013950,0.013919,0.013944,0.013944,0
2020-07-24,0.013933,0.013993,0.013907,0.013934,0.013934,0
2020-07-27,0.013914,0.014112,0.013872,0.013917,0.013917,0
2020-07-28,0.013889,0.013981,0.013862,0.013887,0.013887,0
2020-07-29,0.013879,0.013881,0.013849,0.013878,0.013878,0
2020-07-30,0.013852,0.013930,0.013838,0.013852,0.013852,0
2020-07-31,0.013838,0.013854,0.013824,0.013839,0.013839,0
2020-08-03,0.013820,0.013853,0.013743,0.013820,0.013820,0
2020-08-04,0.013804,0.013880,0.013778,0.013804,0.013804,0
2020-08-05,0.013784,0.013865,0.013769,0.013783,0.013783,0
2020-08-06,0.013783,0.013849,0.013752,0.013780,0.013780,0
2020-08-07,0.013758,0.013831,0.013740,0.013758,0.013758,0
2020-08-10,0.013710,0.013760,0.013707,0.013709,0.013709,0
2020-08-11,0.013722,0.013726,0.013697,0.013720,0.013720,0
2020-08-12,0.013711,0.013717,0.013663,0.013711,0.013711,0
2020-08-13,0.013689,0.013756,0.013677,0.013690,0.013690,0
2020-08-14,0.013690,0.013697,0.013661,0.013691,0.013691,0
2020-08-17,0.013681,0.013770,0.013667,0.013682,0.013682,0
2020-08-18,0.013679,0.013740,0.013619,0.013679,0.013679,0
2020-08-19,0.013625,0.013747,0.013607,0.013627,0.013627,0
2020-08-20,0.013624,0.013627,0.013531,0.013624,0.013624,0
2020-08-21,0.013614,0.013675,0.013589,0.013612,0.013612,0
2020-08-24,0.013594,0.013627,0.013562,0.013594,0.013594,0
2020-08-25,0.013575,0.013579,0.013547,0.013575,0.013575,0
2020-08-26,0.013561,0.013593,0.013536,0.013559,0.013559,0
2020-08-27,0.013553,0.013632,0.013508,0.013552,0.013552,0
2020-08-28,0.013535,0.013541,0.013513,0.013537,0.013537,0
2020-08-31,0.013542,0.013562,0.013479,0.013545,0.013545,0
2020-09-01,0.013494,0.013508,0.013466,0.013493,0.013493,0
2020-09-02,0.013469,0.013484,0.013414,0.013469,0.013469,0
2020-09-03,0.013458,0.013482,0.013443,0.013456,0.013456,0
2020-09-04,0.013452,0.013470,0.013431,0.013454,0.013454,0
2020-09-07,0.013431,0.013456,0.013395,0.013430,0.013430,0
2020-09-08,0.013396,0.013433,0.013384,0.013396,0.013396,0
2020-09-09,0.013399,0.013402,0.013371,0.013398,0.013398,0
2020-09-10,0.013387,0.013474,0.013356,0.013387,0.013387,0
2020-09-11,0.013372,0.013378,0.013347,0.013373,0.013373,0
2020-09-14,0.013358,0.013380,0.013311,0.013355,0.013355,0
2020-09-15,0.013323,0.013370,0.013299,0.013325,0.013325,0
2020-09-16,0.013308,0.013323,0.013260,0.013310,0.013310,0
2020-09-17,0.013302,0.013307,0.013276,0.013302,0.013302,0
2020-09-18,0.013279,0.013302,0.013265,0.013278,0.013278,0
2020-09-21,0.013287,0.013325,0.013226,0.013289,0.013289,0
2020-09-22,0.013243,0.013266,0.013218,0.013244,0.013244,0
2020-09-23,0.013232,0.013244,0.013206,0.013230,0.013230,0
2020-09-24,0.013220,0.013234,0.013195,0.013219,0.013219,0
2020-09-25,0.013201,0.013267,0.013183,0.013201,0.013201,0
2020-09-28,0.013199,0.013209,0.012895,0.013199,0.013199,0
2020-09-29,0.013149,0.013228,0.013136,0.013149,0.013149,0
2020-09-30,0.013139,0.013207,0.013124,0.013140,0.013140,0
2020-10-01,0.013129,0.013151,0.013111,0.013128,0.013128,0
2020-10-02,0.013126,0.013131,0.012991,0.013126,0.013126,0
2020-10-05,0.013014,0.013031,0.012973,0.013014,0.013014,0
2020-10-06,0.012995,0.013063,0.012969,0.012997,0.012997,0
2020-10-07,0.012977,0.012987,0.012967,0.012975,0.012975,0
2020-10-08,0.012969,0.012984,0.012965,0.012970,0.012970,0
2020-10-09,0.012970,0.012989,0.012964,0.012969,0.012969,0
2020-10-12,0.012951,0.013003,0.012947,0.012952,0.012952,0
2020-10-13,0.012965,0.012976,0.012917,0.012964,0.012964,0
2020-10-14,0.012928,0.012932,0.012915,0.012928,0.012928,0
2020-10-15,0.012920,0.012957,0.012905,0.012919,0.012919,0
2020-10-16,0.012908,0.012921,0.012893,0.012908,0.012908,0
2020-10-19,0.012905,0.012922,0.012884,0.012908,0.012908,0
2020-10-20,0.012890,0.012951,0.012876,0.012889,0.012889,0
2020-10-21,0.012882,0.012923,0.012867,0.012882,0.012882,0
2020-10-22,0.012874,0.012892,0.012808,0.012876,0.012876,0
2020-10-23,0.012823,0.012854,0.012802,0.012821,0.012821,0
2020-10-26,0.012786,0.012832,0.012771,0.012785,0.012785,0
2020-10-27,0.012791,0.012824,0.012768,0.012791,0.012791,0
2020-10-28,0.012774,0.012784,0.012751,0.012772,0.012772,0
2020-10-29,0.012770,0.012814,0.012765,0.012771,0.012771,0
2020-10-30,0.012771,0.012786,0.012764,0.012774,0.012774,0
2020-11-02,0.012759,0.012787,0.012708,0.012759,0.012759,0
2020-11-03,0.012710,0.012777,0.012671,0.012710,0.012710,0
2020-11-04,0.012669,0.012722,0.012652,0.012671,0.012671,0
2020-11-05,0.012662,0.012700,0.012640,0.012666,0.012666,0
2020-11-06,0.012643,0.012807,0.012642,0.012646,0.012646,0
2020-11-09,0.012672,0.012674,0.012600,0.012672,0.012672,0
2020-11-10,0.012615,0.012634,0.012587,0.012616,0.012616,0
2020-11-11,0.012599,0.012603,0.012580,0.012602,0.012602,0
2020-11-12,0.012590,0.012600,0.012564,0.012591,0.012591,0
2020-11-13,0.012578,0.012598,0.012540,0.012578,0.012578,0
2020-11-16,0.012552,0.012628,0.012505,0.012553,0.012553,0
2020-11-17,0.012509,0.012587,0.012494,0.012508,0.012508,0
2020-11-18,0.012496,0.012510,0.012474,0.012496,0.012496,0
2020-11-19,0.012485,0.012490,0.012455,0.012485,0.012485,0
2020-11-20,0.012458,0.012538,0.012443,0.012455,0.012455,0
2020-11-23,0.012456,0.012472,0.012440,0.012456,0.012456,0
2020-11-24,0.012454,0.012464,0.012389,0.012453,0.012453,0
2020-11-25,0.012393,0.012497,0.012375,0.012395,0.012395,0
2020-11-26,0.012378,0.012386,0.012362,0.012379,0.012379,0
2020-11-27,0.012365,0.012398,0.012339,0.012365,0.012365,0
2020-11-30,0.012354,0.012429,0.012292,0.012355,0.012355,0
